DataSeries,2024Dec,2024Nov,2024Oct,2024Sep,2024Aug,2024Jul,2024Jun,2024May,2024Apr,2024Mar,2024Feb,2024Jan,2023Dec,2023Nov,2023Oct,2023Sep,2023Aug,2023Jul,2023Jun,2023May,2023Apr,2023Mar,2023Feb,2023Jan,2022Dec,2022Nov,2022Oct,2022Sep,2022Aug,2022Jul,2022Jun,2022May,2022Apr,2022Mar,2022Feb,2022Jan,2021Dec,2021Nov,2021Oct,2021Sep,2021Aug,2021Jul,2021Jun,2021May,2021Apr,2021Mar,2021Feb,2021Jan,2020Dec,2020Nov,2020Oct,2020Sep,2020Aug,2020Jul,2020Jun,2020May,2020Apr,2020Mar,2020Feb,2020Jan,2019Dec,2019Nov,2019Oct,2019Sep,2019Aug,2019Jul,2019Jun,2019May,2019Apr,2019Mar,2019Feb,2019Jan
Food & Beverage Services,24.8,24.7,24.4,24.3,24.1,23.8,23.8,23.7,24,23.1,20.9,22.7,23,23.3,23.7,23,23,22.8,23.2,23.7,23.6,24.2,23,23.3,23.5,23.1,24,24.2,25.6,26,25.3,24.1,26.5,30,30.2,28.8,28.4,33.4,39.1,34.1,39.2,39.6,48.2,38.9,25.1,24.1,22,22.4,21.3,20.9,21.3,21.9,22.1,22.9,35.1,47.5,41.1,16.8,13.7,10.3,10.2,9.9,9.8,9.4,9.4,8.9,8.7,8.1,8.2,8.1,7.4,7.3
